UniqueCount	AmbigCount
0	0
0	41
0	41
0	41
3	1
0	0
0	8
1	37
0	0
0	25
0	12
2	10
0	0
0	9
0	61
0	61
0	0
0	52
0	13
0	13
0	52
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	1293
1	1295
0	0
0	3
0	0
0	459
0	0
0	0
0	0
0	0
0	0
0	1350
0	1348
11	0
0	0
0	0
0	1336
0	0
0	213
0	0
0	0
0	0
0	0
0	0
6	0
0	3
0	3
55	3
8	3
0	0
0	0
0	0
0	0
0	0
0	0
140	19
0	19
0	19
0	0
0	0
0	0
0	0
0	0
0	92
0	97
0	15
0	15
0	80
0	97
0	99
0	97
0	57
0	22
0	97
0	99
0	96
0	89
0	38
0	78
0	82
0	84
0	59
0	25
0	42
0	41
0	37
0	37
0	37
0	17
0	4
0	0
0	0
0	51
0	78
0	51
0	182
0	182
0	0
9	180
0	34
0	0
28	62
0	48
0	8
0	2
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	22
0	22
0	22
0	22
0	6
0	6
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	0
0	0
4	0
0	0
0	0
0	31
0	42
69	62
0	3
0	0
5	0
0	31
0	0
0	0
0	0
8	334
0	334
0	334
0	225
0	64
0	0
0	0
0	3
0	1
0	1
0	1
0	12
0	0
0	0
21	4
3	46
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	28
0	0
0	0
0	0
0	13
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	108
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	19
0	17
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	13
0	16
0	16
0	3
0	3
0	0
0	11
0	14
0	31
0	0
0	0
0	0
0	31
0	11
0	6
0	0
0	0
0	4
0	4
0	4
0	0
0	4
0	4
0	0
0	4
0	4
0	0
0	4
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
915	134
0	125
0	50
0	76
1	0
0	0
0	0
0	0
33	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	3
0	3
0	0
123	3
0	2
0	1
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	0
0	0
9	0
0	18
0	18
0	0
0	0
0	0
0	0
22	6
0	6
241	9
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	107
0	113
0	112
0	55
0	23
0	18
0	11
0	6
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
2	403
0	48
0	364
0	382
0	364
0	197
0	303
0	4
0	34
0	83
0	0
0	0
0	0
0	0
0	0
0	71
0	75
0	12
0	3
0	20
0	0
2	0
0	0
79	12
21	12
8	0
0	270
0	265
7	117
0	169
0	148
5	69
0	0
0	0
0	35
0	35
0	0
0	17
0	0
0	0
0	0
0	17
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	0
0	0
0	0
0	0
0	6
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
3	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	26
0	21
0	22
0	28
0	29
0	29
0	28
0	29
0	28
0	1
0	15
0	15
0	15
0	15
0	23
0	22
0	19
0	23
0	22
0	14
0	22
0	14
0	10
0	0
0	0
18	59
0	1
0	0
7	3
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	48
0	48
0	51
0	48
0	48
7	54
0	49
0	48
0	0
0	3
0	0
0	3
0	0
0	4
0	4
0	4
3	1
0	1
0	0
0	0
0	0
0	3
17	50
0	46
0	0
0	4
0	9
0	18
0	63
0	63
0	63
0	53
0	57
0	57
0	30
0	29
0	23
0	23
0	10
0	5
0	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	19
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	177
0	0
0	0
0	0
10	26
0	24
161	259
13	261
0	0
0	259
0	48
0	18
0	26
0	26
0	23
0	0
0	15
0	22
0	9
0	5
0	5
0	1
0	0
0	0
0	0
0	0
0	19
0	0
0	12
8	19
0	65
0	59
0	33
0	42
0	28
2	8
0	17
0	17
0	17
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
7	160
0	0
0	0
0	4
0	4
0	4
1	16
0	3
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	1
0	19
0	18
0	18
0	18
0	54
0	4
0	4
0	5
0	3
0	3
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	5
0	2
0	3
0	0
0	3
0	0
0	0
0	0
0	0
0	76
1	30
0	9
0	76
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
3	2
0	0
1	2
0	2
0	0
0	0
0	0
0	0
4	24
0	0
51	31
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	22
0	2
0	2
0	0
0	0
0	2
0	0
0	20
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	5
0	6
0	5
0	5
0	5
0	6
0	5
0	5
0	5
0	6
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	6
0	5
0	6
2	73
0	0
0	0
0	0
0	0
0	0
0	30
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	35
0	25
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	168
11	289
0	70
0	134
0	107
0	56
13	65
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	36
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	29
0	0
0	0
0	114
0	114
7	4
0	17
0	0
0	0
0	0
39	17
0	10
5	0
0	190
0	166
0	0
0	3
0	163
3	170
0	0
0	1
0	1
0	163
0	1
0	0
0	111
4	162
0	165
0	163
8	162
0	0
0	165
0	158
3	0
0	224
0	224
0	0
0	203
0	224
0	55
8	0
0	203
0	3
0	28
0	179
0	224
0	102
0	102
0	0
0	8
0	102
0	12
0	12
0	102
0	0
0	0
0	0
0	2
0	0
0	0
0	2
0	0
0	0
25	40
0	0
0	165
0	189
7	0
0	165
0	208
0	1
0	24
0	0
0	1
0	0
0	26
0	0
0	0
0	26
0	26
0	0
0	0
0	0
0	0
0	0
0	20
0	0
0	20
0	0
0	0
0	0
0	7
0	0
55	20
0	3
0	0
0	0
0	0
0	0
15	6
0	6
0	0
0	0
10	0
3	0
0	0
0	0
0	18
0	18
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	181
0	181
3	185
3	277
0	342
0	342
3	306
0	153
0	0
0	0
0	0
0	0
0	0
5	156
0	0
0	0
0	3
0	147
0	8
49	24
0	1
0	3
0	6
0	6
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	0
0	0
72	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	777
0	777
0	655
0	436
0	10
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	62
0	62
0	0
0	0
41	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	70
0	64
0	0
0	0
0	0
0	0
0	0
0	2
0	48
0	48
0	48
0	0
0	0
0	0
0	0
0	4
1	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	168
0	168
0	168
0	161
0	0
952	174
0	174
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
1	68
0	0
0	0
5	78
0	0
1	0
2	0
0	0
16	3
0	0
0	0
0	0
7	0
0	3
0	0
0	0
0	0
0	0
0	28
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
90	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	13
0	13
0	13
0	0
0	0
0	0
0	82
158	91
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
194	55
0	55
22	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	324
0	324
0	319
0	31
0	32
0	7
0	0
0	0
0	0
0	2
0	5
37	5
0	0
0	0
0	0
0	0
0	0
88	6
0	0
0	1
0	1
0	6
4	0
0	0
0	0
0	0
0	0
2	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	30
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	30
0	30
0	30
0	3
0	0
0	0
0	0
0	0
0	0
0	0
1	42
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	44
0	0
0	0
0	0
0	43
0	44
0	0
0	0
0	0
0	0
0	0
0	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	0
15	9
0	0
0	5
0	9
0	4
0	5
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	48
0	0
0	0
0	0
0	0
0	35
0	169
0	158
0	169
0	169
0	39
0	127
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
492	73
3	70
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	87
0	66
0	40
0	66
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	187
0	0
0	0
0	0
0	0
0	0
15	11
0	11
0	1
0	0
0	0
0	0
3	0
0	0
0	1241
0	671
0	39
18	1244
0	8
0	3
0	354
0	366
0	0
0	373
0	608
0	1119
0	354
0	108
0	261
0	2
0	0
0	0
69	64
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	20
0	4
0	8
0	0
0	0
125	195
0	91
0	8
0	114
0	87
0	0
0	1
0	1
0	1
0	0
0	9
0	0
0	0
0	0
0	91
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
85	0
0	0
0	0
0	0
0	0
0	0
0	0
338	141
0	141
0	127
0	127
0	127
0	127
0	0
0	0
0	0
0	14
0	14
0	14
0	14
0	12
0	12
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	24
0	24
0	13
0	0
0	0
0	0
0	5
0	5
0	5
0	5
0	1
0	1
0	4
0	4
0	0
0	0
0	18
0	335
0	1
0	1
0	215
0	0
9	17
0	0
0	135
9	29
0	0
0	3
0	0
0	0
0	0
3	0
0	309
7	0
0	12
0	0
0	0
0	0
0	297
0	82
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	7
0	83
1	0
0	0
0	0
0	31
33	48
0	15
0	30
0	16
0	5
5	2
58	33
0	28
0	0
0	0
3	0
0	0
0	0
0	8
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
104	0
2	0
0	21
0	33
0	33
0	31
0	33
0	33
0	33
0	33
0	33
0	31
0	31
0	24
0	24
0	22
0	24
0	24
0	24
0	12
0	4
0	0
0	0
0	0
1	1
0	0
0	11
0	0
0	0
0	0
0	0
0	696
0	693
0	453
0	452
0	250
0	193
0	193
0	63
0	5
0	5
0	3
42	0
0	0
0	29
0	0
0	3
17	1079
31	1079
0	0
0	4
0	49
0	13
4	2
0	0
2	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3539
0	721
0	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	76
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	47
3	36
0	47
0	47
0	37
0	40
0	47
0	47
0	36
0	23
0	16
0	47
0	37
0	8
0	47
0	37
0	37
2	29
0	10
0	11
0	30
0	0
0	0
0	0
0	0
0	17
0	17
0	6
0	0
0	0
0	0
0	0
0	0
0	300
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
2	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	0
0	0
0	0
0	0
0	67
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	10
0	0
0	0
13	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	0
0	0
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
301	22
0	19
3	0
4	4
116	7
0	0
0	221
0	216
0	194
0	152
0	54
0	4
0	0
0	0
0	0
0	9
0	3
0	3
0	0
0	0
0	0
0	0
0	4
0	23
0	0
0	5
0	0
0	41
0	0
0	0
0	0
0	0
0	0
9	42
0	0
0	0
0	42
0	0
0	0
0	0
0	0
0	0
0	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	36
0	0
0	0
0	0
0	0
0	0
122	0
0	0
0	0
0	0
17	0
0	0
0	40
0	40
0	25
0	0
0	2
0	11
0	4
0	0
0	0
316	314
0	143
0	51
0	37
0	70
0	133
0	0
0	0
0	9
0	491
0	239
0	94
87	638
0	628
0	380
0	211
0	28
0	314
0	29
0	376
0	143
6	170
0	0
0	0
0	0
0	0
0	9
0	0
0	9
0	0
0	0
0	29
0	0
0	0
0	0
0	4
0	0
0	0
0	0
4	163
0	0
0	0
0	0
0	0
0	865
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	371
0	222
8	430
0	781
0	566
0	804
0	663
0	483
0	387
0	363
0	88
0	88
0	20
3	0
0	4
0	267
0	0
0	0
37	6
0	6
0	5
0	0
10	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	11
0	11
0	11
0	11
0	0
0	9
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	15
0	0
4	0
0	1
0	0
0	0
0	0
0	0
0	955
0	0
0	4
0	4
0	0
0	789
0	951
0	0
0	1
0	788
0	0
0	0
0	0
0	0
0	788
0	0
0	0
0	0
0	0
0	0
0	0
0	788
0	0
0	0
0	0
0	0
0	15
0	8
0	0
4	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
58	274
0	261
0	84
0	61
0	37
4	4
1	8
0	19
0	298
0	329
10	50
0	61
0	1028
10	420
0	1006
0	445
0	433
0	456
0	445
0	427
0	408
0	385
0	389
0	272
3	141
0	63
12	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	24
0	14
0	14
0	10
0	10
0	10
0	14
4	0
0	14
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	28
0	6
0	51
0	38
150	175
0	35
0	0
0	137
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
37	29
0	29
0	0
0	0
0	100
0	138
0	138
0	39
0	117
0	149
0	4
0	51
0	51
0	138
0	0
0	4
0	96
0	162
0	4
0	4
0	3
0	51
0	149
0	51
0	51
0	3
0	96
0	138
1	4
0	54
0	0
0	56
0	56
0	55
0	35
0	10
0	10
0	10
0	7
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
4	0
0	3
0	1
0	1
0	1
0	4
0	1
0	1
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
6	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	3
0	2
0	0
0	0
0	0
0	0
0	0
2	3
56	10
0	10
4	377
13	331
0	374
0	27
0	224
0	12
0	0
0	56
0	8
0	0
0	7
0	98
0	98
6	17
0	74
0	82
0	6
5	40
7	24
0	2
0	6
0	4
0	0
0	0
0	53
0	38
0	0
0	0
0	14
0	2
0	14
0	0
0	12
7	0
0	1
0	1
0	2
0	1
12	0
65	68
0	8
0	35
0	60
0	35
0	19
0	0
0	0
0	0
0	0
0	155
0	96
0	70
0	163
0	9
0	10
0	10
0	0
0	0
0	0
0	0
0	3
0	0
0	0
2	7
0	0
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
1	9
0	133
0	133
0	4
0	4
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
29	0
135	4
23	3
0	0
0	0
22	14
0	14
0	14
0	0
0	0
0	0
0	0
27	188
0	0
0	0
0	0
1	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	898
0	900
0	900
0	552
0	0
7	215
2	0
0	453
0	126
3	117
2	106
1	71
1	0
0	0
0	0
0	1
0	0
1	7
0	7
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	9
0	9
0	9
7	9
0	9
0	9
0	9
0	0
0	0
21	0
0	0
0	0
0	0
0	0
74	22
0	22
0	0
0	0
0	9
0	9
0	9
7	42
0	32
0	0
0	0
148	5382
0	629
0	1133
0	1861
0	4823
0	1676
0	0
0	5
6	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	2
0	0
9	40
0	23
0	23
0	40
0	14
0	1
0	3
0	5
0	0
0	0
0	0
0	0
0	0
0	0
47	11
0	11
0	42
0	45
0	62
0	16
0	60
0	14
0	17
0	0
0	0
0	0
0	1
0	4
0	4
0	4
0	0
0	0
0	4
0	4
0	4
0	4
0	1
0	4
0	4
0	0
0	81
0	0
0	0
0	9
14	9
0	34
0	34
0	22
0	21
0	17
0	9
0	20
0	28
0	8
0	21
0	20
0	9
0	28
0	25
0	17
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	65
0	17
0	13
0	13
0	26
0	0
0	0
0	0
0	0
15	155
0	22
0	17
0	17
0	23
44	0
0	6
0	0
0	5
0	5
0	5
0	5
0	5
0	0
0	0
0	5
0	5
2	0
0	0
0	0
0	0
5	0
0	0
9	3
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
0	0
0	0
0	0
0	68
0	173
0	153
0	19
0	94
0	65
0	41
0	153
0	173
0	171
0	65
0	72
0	55
9	19
0	53
0	3
0	0
0	0
0	0
0	0
